"Order ID","Customer ID","Customer Name",Segment,"Product ID","Product Name",Category,Sub-Category,Quantity,Sales,Discount,Profit,"Order Date","Ship Date","Ship Mode",Region,Country,City,State
US-2015-156496,WB-21850,"William Brown",Consumer,TEC-PH-10004188,"OtterBox Commuter Series Case - Samsung Galaxy S4",Technology,Phones,7,139.944,0.2,-31.4874,2015-08-10,2015-08-16,"Standard Class",West,"United States",Redmond,Oregon
US-2017-125647,LC-16870,"Lena Cacioppo",Consumer,TEC-PH-10004188,"OtterBox Commuter Series Case - Samsung Galaxy S4",Technology,Phones,2,39.984,0.2,-8.9964,2017-09-23,2017-09-28,"Standard Class",Central,"United States",Chicago,Illinois
CA-2015-108665,KM-16225,"Kalyca Meade",Corporate,TEC-PH-10004188,"OtterBox Commuter Series Case - Samsung Galaxy S4",Technology,Phones,5,124.95,0,2.499,2015-07-06,2015-07-10,"Standard Class",East,"United States","New York City","New York"
CA-2014-119144,JD-16150,"Justin Deggeller",Corporate,TEC-PH-10004188,"OtterBox Commuter Series Case - Samsung Galaxy S4",Technology,Phones,4,79.968,0.2,-17.9928,2014-11-16,2014-11-18,"First Class",West,"United States","Los Angeles",California
CA-2014-145317,SM-20320,"Sean Miller","Home Office",FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",Furniture,Furnishings,3,122.352,0.2,15.294,2014-03-18,2014-03-23,"Standard Class",South,"United States",Jacksonville,Florida
CA-2015-153535,SG-20470,"Sheri Gordon",Consumer,FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",Furniture,Furnishings,4,163.136,0.2,20.392,2015-05-20,2015-05-24,"Standard Class",South,"United States",Wilson,"North Carolina"
CA-2014-113383,SF-20065,"Sandra Flanagan",Consumer,FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",Furniture,Furnishings,5,254.9,0,76.47,2014-09-10,2014-09-13,"First Class",East,"United States",Clifton,"New Jersey"
CA-2015-135391,FA-14230,"Frank Atkinson",Corporate,FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",Furniture,Furnishings,2,40.784,0.6,-30.588,2015-02-09,2015-02-11,"Second Class",Central,"United States","San Antonio",Texas
CA-2015-129532,YS-21880,"Yana Sorensen",Corporate,TEC-AC-10000865,"WD My Passport Ultra 500GB Portable External Hard Drive",Technology,Accessories,4,236,0,40.12,2015-12-08,2015-12-12,"Standard Class",West,"United States","Los Angeles",California
CA-2014-151330,TC-21295,"Toby Carlisle",Consumer,TEC-AC-10000865,"WD My Passport Ultra 500GB Portable External Hard Drive",Technology,Accessories,3,177,0,30.09,2014-10-14,2014-10-17,"First Class",East,"United States",Everett,Massachusetts
CA-2014-142769,RP-19390,"Resi Pölking",Consumer,TEC-AC-10000865,"WD My Passport Ultra 500GB Portable External Hard Drive",Technology,Accessories,2,118,0,20.06,2014-09-13,2014-09-13,"Same Day",West,"United States",Seattle,Washington
US-2016-108098,CP-12340,"Christine Phan",Corporate,TEC-AC-10000865,"WD My Passport Ultra 500GB Portable External Hard Drive",Technology,Accessories,3,177,0,30.09,2016-10-14,2016-10-18,"Standard Class",West,"United States",Seattle,Washington
CA-2016-132094,VG-21805,"Vivek Grady",Corporate,TEC-AC-10001109,"Logitech Trackman Marble Mouse",Technology,Accessories,2,47.984,0.2,13.1956,2016-08-26,2016-09-02,"Standard Class",East,"United States",Philadelphia,Pennsylvania
CA-2017-142293,SC-20380,"Shahid Collister",Consumer,TEC-AC-10001109,"Logitech Trackman Marble Mouse",Technology,Accessories,3,89.97,0,37.7874,2017-09-17,2017-09-20,"First Class",West,"United States",Boise,Idaho
CA-2016-133340,LH-17155,"Logan Haushalter",Consumer,TEC-AC-10001109,"Logitech Trackman Marble Mouse",Technology,Accessories,2,59.98,0,25.1916,2016-12-09,2016-12-13,"Standard Class",Central,"United States",Jackson,Michigan
US-2014-117170,KT-16465,"Kean Takahito",Consumer,TEC-AC-10001109,"Logitech Trackman Marble Mouse",Technology,Accessories,2,47.984,0.2,13.1956,2014-09-17,2014-09-24,"Standard Class",South,"United States",Raleigh,"North Carolina"
CA-2016-108581,EA-14035,"Erin Ashbrook",Corporate,TEC-AC-10001109,"Logitech Trackman Marble Mouse",Technology,Accessories,4,95.968,0.2,26.3912,2016-06-20,2016-06-26,"Standard Class",Central,"United States",Carrollton,Texas
CA-2015-140410,CM-12655,"Corinna Mitchell","Home Office",TEC-AC-10001109,"Logitech Trackman Marble Mouse",Technology,Accessories,3,89.97,0,37.7874,2015-11-03,2015-11-07,"Standard Class",West,"United States","Los Angeles",California
US-2016-167472,CK-12595,"Clytie Kelty",Consumer,TEC-AC-10001109,"Logitech Trackman Marble Mouse",Technology,Accessories,6,179.94,0,75.5748,2016-06-06,2016-06-07,"First Class",South,"United States","Little Rock",Arkansas
CA-2014-159625,SM-20005,"Sally Matthias",Consumer,OFF-EN-10002621,"Staple envelope","Office Supplies",Envelopes,3,23.472,0.2,8.802,2014-11-23,2014-11-28,"Standard Class",West,"United States",Scottsdale,Arizona
CA-2017-108000,LS-16945,"Linda Southworth",Corporate,OFF-EN-10002621,"Staple envelope","Office Supplies",Envelopes,1,9.78,0,4.89,2017-01-12,2017-01-16,"Standard Class",West,"United States","San Francisco",California
CA-2015-109512,LF-17185,"Luke Foster",Consumer,OFF-EN-10002621,"Staple envelope","Office Supplies",Envelopes,3,29.34,0,14.67,2015-03-05,2015-03-05,"Same Day",East,"United States","New York City","New York"
CA-2017-145310,JP-15520,"Jeremy Pistek",Consumer,OFF-EN-10002621,"Staple envelope","Office Supplies",Envelopes,1,7.824,0.2,2.934,2017-12-22,2017-12-24,"Second Class",South,"United States","Port Orange",Florida
CA-2017-124296,CS-12355,"Christine Sundaresam",Consumer,TEC-MA-10003183,"DYMO CardScan Personal V9 Business Card Scanner",Technology,Machines,3,479.97,0,239.985,2017-12-24,2017-12-28,"Standard Class",South,"United States",Lafayette,Louisiana
CA-2016-153101,PJ-19015,"Pauline Johnson",Consumer,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,1,146.04,0.2,-12.7785,2016-09-08,2016-09-08,"Same Day",West,"United States","Santa Ana",California
CA-2016-162187,NS-18640,"Noel Staavos",Corporate,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,3,328.59,0.4,-147.8655,2016-12-11,2016-12-11,"Same Day",East,"United States",Columbus,Ohio
CA-2017-117653,MO-17500,"Mary O'Rourke",Consumer,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,1,91.275,0.5,-67.5435,2017-10-19,2017-10-23,"Standard Class",Central,"United States",Chicago,Illinois
CA-2014-124702,MH-17785,"Maya Herman",Corporate,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,4,730.2,0,94.926,2014-11-18,2014-11-25,"Standard Class",West,"United States",Seattle,Washington
CA-2017-156622,JP-15460,"Jennifer Patt",Corporate,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,1,127.785,0.3,-31.0335,2017-11-23,2017-11-26,"First Class",Central,"United States",Dallas,Texas
CA-2014-169684,FH-14365,"Fred Hopkins",Corporate,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,3,328.59,0.4,-147.8655,2014-10-20,2014-10-23,"First Class",South,"United States",Knoxville,Tennessee
CA-2015-120362,CA-12265,"Christina Anderson",Consumer,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,5,912.75,0,118.6575,2015-09-14,2015-09-19,"Standard Class",West,"United States",Provo,Utah
CA-2014-126361,VD-21670,"Valerie Dominguez",Consumer,OFF-AP-10003590,"Hoover WindTunnel Plus Canister Vacuum","Office Supplies",Appliances,3,1089.75,0,305.13,2014-08-04,2014-08-09,"Second Class",West,"United States","Pleasant Grove",Utah
CA-2017-117324,JP-15520,"Jeremy Pistek",Consumer,OFF-AP-10003590,"Hoover WindTunnel Plus Canister Vacuum","Office Supplies",Appliances,3,1089.75,0,305.13,2017-12-08,2017-12-13,"Standard Class",Central,"United States",Madison,Wisconsin
CA-2016-113292,DB-13060,"Dave Brooks",Consumer,OFF-AP-10003590,"Hoover WindTunnel Plus Canister Vacuum","Office Supplies",Appliances,3,871.8,0.2,87.18,2016-03-18,2016-03-20,"Second Class",South,"United States",Columbia,Tennessee
CA-2017-121503,FH-14275,"Frank Hawley",Corporate,TEC-MA-10003674,"Hewlett-Packard Deskjet 5550 Printer",Technology,Machines,3,597.132,0.4,49.761,2017-07-03,2017-07-06,"Second Class",Central,"United States",Houston,Texas
CA-2015-103870,SP-20860,"Sung Pak",Corporate,OFF-ST-10002562,"Staple magnet","Office Supplies",Storage,3,22.512,0.2,2.2512,2015-12-27,2015-12-31,"Standard Class",South,"United States",Murfreesboro,Tennessee
CA-2016-164154,NZ-18565,"Nick Zandusky","Home Office",OFF-ST-10002562,"Staple magnet","Office Supplies",Storage,5,37.52,0.2,3.752,2016-09-11,2016-09-17,"Standard Class",East,"United States",Toledo,Ohio
CA-2015-125178,MZ-17515,"Mary Zewe",Corporate,OFF-ST-10002562,"Staple magnet","Office Supplies",Storage,2,15.008,0.2,1.5008,2015-10-03,2015-10-09,"Standard Class",East,"United States",Reading,Pennsylvania
CA-2017-113278,HR-14770,"Hallie Redmond","Home Office",OFF-ST-10002562,"Staple magnet","Office Supplies",Storage,2,18.76,0,5.2528,2017-01-14,2017-01-20,"Standard Class",Central,"United States",Richmond,Indiana
CA-2016-145548,EB-13750,"Edward Becker",Corporate,OFF-ST-10002562,"Staple magnet","Office Supplies",Storage,3,28.14,0,7.8792,2016-11-11,2016-11-16,"Standard Class",East,"United States","New York City","New York"
CA-2014-162866,Co-12640,Corey-Lock,Consumer,OFF-ST-10002562,"Staple magnet","Office Supplies",Storage,4,30.016,0.2,3.0016,2014-12-27,2014-12-31,"Standard Class",Central,"United States",Skokie,Illinois
CA-2017-112529,SC-20770,"Stewart Carmichael",Corporate,FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Furniture,Tables,6,718.116,0.3,-71.8116,2017-11-19,2017-11-21,"First Class",Central,"United States","San Antonio",Texas
CA-2016-131296,MS-17830,"Melanie Seite",Consumer,FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Furniture,Tables,2,239.372,0.3,-23.9372,2016-10-04,2016-10-09,"Standard Class",East,"United States",Baltimore,Maryland
US-2016-161396,GM-14455,"Gary Mitchum","Home Office",FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Furniture,Tables,2,205.176,0.4,-58.1332,2016-04-19,2016-04-25,"Standard Class",East,"United States",Columbus,Ohio
CA-2015-141593,DB-12970,"Darren Budd",Corporate,FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Furniture,Tables,2,273.568,0.2,10.2588,2015-12-14,2015-12-16,"Second Class",West,"United States","Los Angeles",California
CA-2017-110905,RW-19690,"Robert Waldorf",Consumer,OFF-AP-10003281,"Acco 6 Outlet Guardian Standard Surge Suppressor","Office Supplies",Appliances,2,24.18,0,7.254,2017-09-10,2017-09-15,"Second Class",Central,"United States",Springfield,Missouri
CA-2014-165477,RE-19405,"Ricardo Emerson",Consumer,OFF-AP-10003281,"Acco 6 Outlet Guardian Standard Surge Suppressor","Office Supplies",Appliances,5,48.36,0.2,6.045,2014-12-29,2014-12-31,"Second Class",East,"United States",Kent,Ohio
CA-2014-169019,LF-17185,"Luke Foster",Consumer,OFF-AP-10003281,"Acco 6 Outlet Guardian Standard Surge Suppressor","Office Supplies",Appliances,2,4.836,0.8,-12.09,2014-07-26,2014-07-30,"Standard Class",Central,"United States","San Antonio",Texas
CA-2015-158148,JM-15865,"John Murray",Consumer,OFF-AP-10003281,"Acco 6 Outlet Guardian Standard Surge Suppressor","Office Supplies",Appliances,3,36.27,0,10.881,2015-12-20,2015-12-26,"Standard Class",South,"United States",Arlington,Virginia
US-2015-153500,DG-13300,"Deirdre Greer",Corporate,FUR-FU-10004460,"Howard Miller 12" Round Wall Clock"",Furniture,Furnishings,9,282.888,0.2,56.5776,2015-07-03,2015-07-05,"First Class",East,"United States",Philadelphia,Pennsylvania
CA-2014-134551,TS-21505,"Tony Sayre",Consumer,OFF-AP-10004868,"Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags","Office Supplies",Appliances,7,43.512,0.2,3.8073,2014-12-20,2014-12-25,"Standard Class",South,"United States",Columbia,Tennessee
US-2017-124926,ME-17320,"Maria Etezadi","Home Office",OFF-AP-10004868,"Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags","Office Supplies",Appliances,6,9.324,0.8,-24.7086,2017-11-13,2017-11-18,"Second Class",Central,"United States",Houston,Texas
CA-2017-117632,CS-12175,"Charles Sheldon",Corporate,OFF-AP-10004868,"Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags","Office Supplies",Appliances,1,7.77,0,2.0979,2017-05-12,2017-05-18,"Standard Class",West,"United States","San Francisco",California
CA-2016-157511,SV-20365,"Seth Vernon",Consumer,OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear","Office Supplies",Art,1,2.672,0.2,0.3674,2016-09-18,2016-09-20,"First Class",East,"United States",Columbus,Ohio
CA-2017-133648,ML-17755,"Max Ludwig","Home Office",OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear","Office Supplies",Art,2,5.344,0.2,0.7348,2017-06-25,2017-07-02,"Standard Class",West,"United States",Springfield,Oregon
CA-2017-158743,IG-15085,"Ivan Gibson",Consumer,OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear","Office Supplies",Art,4,13.36,0,4.1416,2017-10-20,2017-10-27,"Standard Class",South,"United States","Little Rock",Arkansas
CA-2015-111325,BT-11395,"Bill Tyler",Corporate,OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear","Office Supplies",Art,6,16.032,0.2,2.2044,2015-02-27,2015-02-28,"First Class",East,"United States",Altoona,Pennsylvania
CA-2017-130764,JO-15145,"Jack O'Briant",Corporate,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,5,556.665,0.15,6.549,2017-10-27,2017-10-28,"First Class",West,"United States","San Francisco",California
CA-2017-141873,HG-14845,"Harry Greene",Consumer,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,3,314.352,0.2,-15.7176,2017-10-09,2017-10-14,"Standard Class",East,"United States","New York City","New York"
CA-2016-106243,GM-14680,"Greg Matthias",Consumer,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,5,523.92,0.2,-26.196,2016-09-30,2016-10-04,"Standard Class",East,"United States","New York City","New York"
CA-2017-165386,CM-12190,"Charlotte Melton",Consumer,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,2,183.372,0.3,-36.6744,2017-08-03,2017-08-04,"First Class",Central,"United States",Chicago,Illinois
CA-2014-146591,TS-21340,"Toby Swindell",Consumer,OFF-PA-10000659,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page","Office Supplies",Paper,4,56.064,0.2,19.6224,2014-01-19,2014-01-20,"First Class",West,"United States",Scottsdale,Arizona
CA-2015-157322,RH-19600,"Rob Haberlin",Consumer,OFF-PA-10000659,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page","Office Supplies",Paper,2,11.168,0.2,3.7692,2015-07-02,2015-07-06,"Standard Class",Central,"United States","Carol Stream",Illinois
CA-2016-159373,LT-17110,"Liz Thompson",Consumer,OFF-PA-10000659,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page","Office Supplies",Paper,5,70.08,0.2,24.528,2016-03-13,2016-03-18,"Standard Class",Central,"United States","San Antonio",Texas
CA-2014-118962,CS-12130,"Chad Sievert",Consumer,OFF-PA-10000659,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page","Office Supplies",Paper,3,20.94,0,9.8418,2014-08-05,2014-08-09,"Standard Class",West,"United States","Los Angeles",California
CA-2017-104577,CK-12205,"Chloris Kastensmidt",Consumer,OFF-PA-10000659,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page","Office Supplies",Paper,5,87.6,0,42.048,2017-05-12,2017-05-17,"Standard Class",East,"United States",Everett,Massachusetts
CA-2016-127194,BW-11110,"Bart Watters",Corporate,OFF-PA-10000659,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page","Office Supplies",Paper,9,62.82,0,29.5254,2016-12-10,2016-12-16,"Standard Class",East,"United States","New York City","New York"
CA-2016-156300,TB-21595,"Troy Blackwell",Consumer,FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Furniture,Chairs,5,754.45,0,60.356,2016-12-29,2017-01-02,"Standard Class",Central,"United States",Milwaukee,Wisconsin
CA-2017-137624,ME-17320,"Maria Etezadi","Home Office",FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Furniture,Chairs,2,241.424,0.2,-36.2136,2017-11-10,2017-11-17,"Standard Class",West,"United States","Los Angeles",California
CA-2015-132388,KN-16390,"Katherine Nockton",Corporate,FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Furniture,Chairs,3,362.136,0.2,-54.3204,2015-10-10,2015-10-12,"First Class",West,"United States","Santa Barbara",California
CA-2014-102295,EH-13990,"Erica Hackney",Consumer,FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Furniture,Chairs,1,120.712,0.2,-18.1068,2014-11-24,2014-11-26,"Second Class",West,"United States",Sacramento,California
CA-2017-144491,CJ-12010,"Caroline Jumper",Consumer,FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Furniture,Chairs,2,211.246,0.3,-66.3916,2017-03-27,2017-04-01,"Standard Class",Central,"United States",Houston,Texas
CA-2015-155761,SC-20800,"Stuart Calhoun",Consumer,OFF-ST-10000943,"Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black","Office Supplies",Storage,3,46.344,0.2,4.6344,2015-12-11,2015-12-11,"Same Day",Central,"United States",Houston,Texas
CA-2015-101126,NB-18655,"Nona Balk",Corporate,OFF-ST-10000943,"Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black","Office Supplies",Storage,5,77.24,0.2,7.724,2015-02-10,2015-02-14,"Second Class",East,"United States",Philadelphia,Pennsylvania
CA-2017-113873,KE-16420,"Katrina Edelman",Corporate,OFF-ST-10000943,"Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black","Office Supplies",Storage,4,61.792,0.2,6.1792,2017-11-13,2017-11-19,"Standard Class",Central,"United States",Dallas,Texas
CA-2017-139822,Dp-13240,"Dean percer","Home Office",OFF-ST-10000943,"Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black","Office Supplies",Storage,2,38.62,0,10.8136,2017-09-15,2017-09-21,"Standard Class",East,"United States",Waterbury,Connecticut
US-2015-119312,CS-12400,"Christopher Schild","Home Office",OFF-ST-10000943,"Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black","Office Supplies",Storage,14,270.34,0,75.6952,2015-10-02,2015-10-07,"Second Class",West,"United States","Los Angeles",California
CA-2015-132507,CC-12610,"Corey Catlett",Corporate,OFF-ST-10000943,"Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black","Office Supplies",Storage,4,61.792,0.2,6.1792,2015-07-30,2015-08-03,"Second Class",Central,"United States",Houston,Texas
CA-2014-103940,BN-11515,"Bradley Nguyen",Consumer,OFF-ST-10000943,"Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black","Office Supplies",Storage,3,57.93,0,16.2204,2014-09-17,2014-09-21,"Standard Class",West,"United States",Seattle,Washington
CA-2017-115322,ZC-21910,"Zuschuss Carroll",Consumer,OFF-AR-10004456,"Panasonic KP-4ABK Battery-Operated Pencil Sharpener","Office Supplies",Art,3,43.92,0,12.7368,2017-05-11,2017-05-16,"Second Class",East,"United States","New York City","New York"
CA-2014-167927,XP-21865,"Xylona Preis",Consumer,OFF-AR-10004456,"Panasonic KP-4ABK Battery-Operated Pencil Sharpener","Office Supplies",Art,3,43.92,0,12.7368,2014-01-20,2014-01-26,"Standard Class",Central,"United States",Westland,Michigan
